ProductID,SellerID,Date,TotalSales,SalesLast7Days,SalesPrevious7Days,SalesLast30Days,SalesGrowthRate,Revenue,AvgDailySales,Price,CategoryID,CategoryName,CurrentStock,ProductAgeDays,Month,Week,DayOfWeek,DaysSinceLastSale,TargetNext7Days
3302,388,2025-10-04,12,0,0,0,0.0,11388.0,0.14,949.0,1,Clothing,187,-276,10,40,5,76,3
3302,388,2025-10-11,15,3,0,3,0.0,14235.0,0.16,949.0,1,Clothing,187,-269,10,41,5,4,0
3302,388,2025-10-18,15,0,3,3,-1.0,14235.0,0.15,949.0,1,Clothing,187,-262,10,42,5,11,1
3302,388,2025-10-25,16,1,0,4,0.0,15184.0,0.15,949.0,1,Clothing,187,-255,10,43,5,3,0
3302,388,2025-11-01,16,0,1,4,-1.0,15184.0,0.14,949.0,1,Clothing,187,-248,11,44,5,10,0
3302,388,2025-11-08,16,0,0,1,0.0,15184.0,0.13,949.0,1,Clothing,187,-241,11,45,5,17,0
3302,388,2025-11-15,16,0,0,1,0.0,15184.0,0.13,949.0,1,Clothing,187,-234,11,46,5,24,0
3302,388,2025-11-22,16,0,0,0,0.0,15184.0,0.12,949.0,1,Clothing,187,-227,11,47,5,31,0
3302,388,2025-11-29,16,0,0,0,0.0,15184.0,0.11,949.0,1,Clothing,187,-220,11,48,5,38,0
3302,388,2025-12-06,16,0,0,0,0.0,15184.0,0.11,949.0,1,Clothing,187,-213,12,49,5,45,0
3302,388,2025-12-13,16,0,0,0,0.0,15184.0,0.1,949.0,1,Clothing,187,-206,12,50,5,52,0
3302,388,2025-12-20,16,0,0,0,0.0,15184.0,0.1,949.0,1,Clothing,187,-199,12,51,5,59,1
3302,388,2025-12-27,17,1,0,1,0.0,16133.0,0.1,949.0,1,Clothing,187,-192,12,52,5,1,0
3302,388,2026-01-03,17,0,1,1,-1.0,16133.0,0.1,949.0,1,Clothing,187,-185,1,1,5,8,0
3302,388,2026-01-10,17,0,0,1,0.0,16133.0,0.09,949.0,1,Clothing,187,-178,1,2,5,15,0
3302,388,2026-01-17,17,0,0,1,0.0,16133.0,0.09,949.0,1,Clothing,187,-171,1,3,5,22,5
3302,388,2026-01-24,22,5,0,6,0.0,20878.0,0.11,949.0,1,Clothing,187,-164,1,4,5,6,0
3302,388,2026-01-31,22,0,5,5,-1.0,20878.0,0.11,949.0,1,Clothing,187,-157,1,5,5,13,0
3302,388,2026-02-07,22,0,0,5,0.0,20878.0,0.1,949.0,1,Clothing,187,-150,2,6,5,20,0
3302,388,2026-02-14,22,0,0,5,0.0,20878.0,0.1,949.0,1,Clothing,187,-143,2,7,5,27,1
3302,388,2026-02-21,23,1,0,1,0.0,21827.0,0.1,949.0,1,Clothing,187,-136,2,8,5,0,2
3302,388,2026-02-28,25,3,0,3,0.0,23725.0,0.11,949.0,1,Clothing,187,-129,2,9,5,6,0
3302,388,2026-03-07,25,0,3,3,-1.0,23725.0,0.1,949.0,1,Clothing,187,-122,3,10,5,13,5
3302,388,2026-03-14,30,5,0,8,0.0,28470.0,0.12,949.0,1,Clothing,187,-115,3,11,5,2,0
3302,388,2026-03-21,30,0,5,8,-1.0,28470.0,0.12,949.0,1,Clothing,187,-108,3,12,5,9,3
3302,388,2026-03-28,33,3,0,8,0.0,31317.0,0.13,949.0,1,Clothing,187,-101,3,13,5,3,0
3302,388,2026-04-04,33,0,3,8,-1.0,31317.0,0.12,949.0,1,Clothing,187,-94,4,14,5,10,0
3302,388,2026-04-11,33,0,0,8,0.0,31317.0,0.12,949.0,1,Clothing,187,-87,4,15,5,17,2
3302,388,2026-04-18,35,2,0,5,0.0,33215.0,0.12,949.0,1,Clothing,187,-80,4,16,5,3,0
3302,388,2026-04-25,35,0,2,2,-1.0,33215.0,0.12,949.0,1,Clothing,187,-73,4,17,5,10,4
1320,388,2025-07-12,3,3,0,3,0.0,2397.0,3.0,799.0,1,Clothing,155,-360,7,28,5,0,3
1320,388,2025-07-19,6,6,0,6,0.0,4794.0,0.75,799.0,1,Clothing,155,-353,7,29,5,4,1
1320,388,2025-07-26,7,1,6,7,-0.833,5593.0,0.47,799.0,1,Clothing,155,-346,7,30,5,6,0
1320,388,2025-08-02,7,0,1,7,-1.0,5593.0,0.32,799.0,1,Clothing,155,-339,8,31,5,13,4
1320,388,2025-08-09,11,4,0,11,0.0,8789.0,0.38,799.0,1,Clothing,155,-332,8,32,5,4,2
1320,388,2025-08-16,13,2,4,7,-0.5,10387.0,0.36,799.0,1,Clothing,155,-325,8,33,5,5,3
1320,388,2025-08-23,16,3,2,9,0.5,12784.0,0.37,799.0,1,Clothing,155,-318,8,34,5,3,0
1320,388,2025-08-30,16,0,3,9,-1.0,12784.0,0.32,799.0,1,Clothing,155,-311,8,35,5,10,0
1320,388,2025-09-06,16,0,0,5,0.0,12784.0,0.28,799.0,1,Clothing,155,-304,9,36,5,17,0
1320,388,2025-09-13,16,0,0,3,0.0,12784.0,0.25,799.0,1,Clothing,155,-297,9,37,5,24,0
1320,388,2025-09-20,16,0,0,0,0.0,12784.0,0.23,799.0,1,Clothing,155,-290,9,38,5,31,0
1320,388,2025-09-27,16,0,0,0,0.0,12784.0,0.21,799.0,1,Clothing,155,-283,9,39,5,38,0
1320,388,2025-10-04,16,0,0,0,0.0,12784.0,0.19,799.0,1,Clothing,155,-276,10,40,5,45,0
1320,388,2025-10-11,16,0,0,0,0.0,12784.0,0.17,799.0,1,Clothing,155,-269,10,41,5,52,0
1320,388,2025-10-18,16,0,0,0,0.0,12784.0,0.16,799.0,1,Clothing,155,-262,10,42,5,59,0
1320,388,2025-10-25,16,0,0,0,0.0,12784.0,0.15,799.0,1,Clothing,155,-255,10,43,5,66,3
1320,388,2025-11-01,19,3,0,3,0.0,15181.0,0.17,799.0,1,Clothing,155,-248,11,44,5,3,0
1320,388,2025-11-08,19,0,3,3,-1.0,15181.0,0.16,799.0,1,Clothing,155,-241,11,45,5,10,0
1320,388,2025-11-15,19,0,0,3,0.0,15181.0,0.15,799.0,1,Clothing,155,-234,11,46,5,17,0
1320,388,2025-11-22,19,0,0,3,0.0,15181.0,0.14,799.0,1,Clothing,155,-227,11,47,5,24,0
1320,388,2025-11-29,19,0,0,0,0.0,15181.0,0.13,799.0,1,Clothing,155,-220,11,48,5,31,0
1320,388,2025-12-06,19,0,0,0,0.0,15181.0,0.13,799.0,1,Clothing,155,-213,12,49,5,38,0
1320,388,2025-12-13,19,0,0,0,0.0,15181.0,0.12,799.0,1,Clothing,155,-206,12,50,5,45,0
1320,388,2025-12-20,19,0,0,0,0.0,15181.0,0.12,799.0,1,Clothing,155,-199,12,51,5,52,5
1320,388,2025-12-27,24,5,0,5,0.0,19176.0,0.14,799.0,1,Clothing,155,-192,12,52,5,1,0
1320,388,2026-01-03,24,0,5,5,-1.0,19176.0,0.14,799.0,1,Clothing,155,-185,1,1,5,8,0
1320,388,2026-01-10,24,0,0,5,0.0,19176.0,0.13,799.0,1,Clothing,155,-178,1,2,5,15,0
1320,388,2026-01-17,24,0,0,5,0.0,19176.0,0.13,799.0,1,Clothing,155,-171,1,3,5,22,2
1320,388,2026-01-24,26,2,0,7,0.0,20774.0,0.13,799.0,1,Clothing,155,-164,1,4,5,6,4
1320,388,2026-01-31,30,4,2,6,1.0,23970.0,0.15,799.0,1,Clothing,155,-157,1,5,5,3,0
1320,388,2026-02-07,30,0,4,6,-1.0,23970.0,0.14,799.0,1,Clothing,155,-150,2,6,5,10,0
1320,388,2026-02-14,30,0,0,6,0.0,23970.0,0.14,799.0,1,Clothing,155,-143,2,7,5,17,5
1320,388,2026-02-21,35,5,0,9,0.0,27965.0,0.16,799.0,1,Clothing,155,-136,2,8,5,0,0
1320,388,2026-02-28,35,5,0,5,0.0,27965.0,0.15,799.0,1,Clothing,155,-129,2,9,5,7,0
1320,388,2026-03-07,35,0,5,5,-1.0,27965.0,0.15,799.0,1,Clothing,155,-122,3,10,5,14,9
1320,388,2026-03-14,44,9,0,14,0.0,35156.0,0.18,799.0,1,Clothing,155,-115,3,11,5,0,0
1320,388,2026-03-21,44,4,5,14,-0.2,35156.0,0.17,799.0,1,Clothing,155,-108,3,12,5,7,9
1320,388,2026-03-28,53,9,4,18,1.25,42347.0,0.2,799.0,1,Clothing,155,-101,3,13,5,3,0
1320,388,2026-04-04,53,0,9,18,-1.0,42347.0,0.2,799.0,1,Clothing,155,-94,4,14,5,10,7
1320,388,2026-04-11,60,7,0,25,0.0,47940.0,0.22,799.0,1,Clothing,155,-87,4,15,5,3,0
1320,388,2026-04-18,60,0,7,16,-1.0,47940.0,0.21,799.0,1,Clothing,155,-80,4,16,5,10,0
1320,388,2026-04-25,60,0,0,7,0.0,47940.0,0.21,799.0,1,Clothing,155,-73,4,17,5,17,0
1320,388,2026-05-02,60,0,0,7,0.0,47940.0,0.2,799.0,1,Clothing,155,-66,5,18,5,24,4
1320,388,2026-05-09,64,4,0,4,0.0,51136.0,0.21,799.0,1,Clothing,155,-59,5,19,5,5,3
1320,388,2026-05-16,67,3,4,7,-0.25,53533.0,0.22,799.0,1,Clothing,155,-52,5,20,5,0,1
1622,388,2025-07-12,1,1,0,1,0.0,799.0,1.0,799.0,1,Clothing,164,-360,7,28,5,0,0
1622,388,2025-07-19,1,1,0,1,0.0,799.0,0.12,799.0,1,Clothing,164,-353,7,29,5,7,0
1622,388,2025-07-26,1,0,1,1,-1.0,799.0,0.07,799.0,1,Clothing,164,-346,7,30,5,14,0
1622,388,2025-08-02,1,0,0,1,0.0,799.0,0.05,799.0,1,Clothing,164,-339,8,31,5,21,0
1622,388,2025-08-09,1,0,0,1,0.0,799.0,0.03,799.0,1,Clothing,164,-332,8,32,5,28,0
1622,388,2025-08-16,1,0,0,0,0.0,799.0,0.03,799.0,1,Clothing,164,-325,8,33,5,35,0
1622,388,2025-08-23,1,0,0,0,0.0,799.0,0.02,799.0,1,Clothing,164,-318,8,34,5,42,0
1622,388,2025-08-30,1,0,0,0,0.0,799.0,0.02,799.0,1,Clothing,164,-311,8,35,5,49,0
1622,388,2025-09-06,1,0,0,0,0.0,799.0,0.02,799.0,1,Clothing,164,-304,9,36,5,56,0
1622,388,2025-09-13,1,0,0,0,0.0,799.0,0.02,799.0,1,Clothing,164,-297,9,37,5,63,0
1622,388,2025-09-20,1,0,0,0,0.0,799.0,0.01,799.0,1,Clothing,164,-290,9,38,5,70,4
1622,388,2025-09-27,5,4,0,4,0.0,3995.0,0.06,799.0,1,Clothing,164,-283,9,39,5,4,0
1622,388,2025-10-04,5,0,4,4,-1.0,3995.0,0.06,799.0,1,Clothing,164,-276,10,40,5,11,3
1622,388,2025-10-11,8,3,0,7,0.0,6392.0,0.09,799.0,1,Clothing,164,-269,10,41,5,4,0
1622,388,2025-10-18,8,0,3,7,-1.0,6392.0,0.08,799.0,1,Clothing,164,-262,10,42,5,11,0
1622,388,2025-10-25,8,0,0,3,0.0,6392.0,0.08,799.0,1,Clothing,164,-255,10,43,5,18,5
1622,388,2025-11-01,13,5,0,8,0.0,10387.0,0.12,799.0,1,Clothing,164,-248,11,44,5,3,2
1622,388,2025-11-08,15,2,5,7,-0.6,11985.0,0.12,799.0,1,Clothing,164,-241,11,45,5,3,0
1622,388,2025-11-15,15,0,2,7,-1.0,11985.0,0.12,799.0,1,Clothing,164,-234,11,46,5,10,0
1622,388,2025-11-22,15,0,0,7,0.0,11985.0,0.11,799.0,1,Clothing,164,-227,11,47,5,17,0
1622,388,2025-11-29,15,0,0,2,0.0,11985.0,0.11,799.0,1,Clothing,164,-220,11,48,5,24,0
1622,388,2025-12-06,15,0,0,0,0.0,11985.0,0.1,799.0,1,Clothing,164,-213,12,49,5,31,0
1622,388,2025-12-13,15,0,0,0,0.0,11985.0,0.1,799.0,1,Clothing,164,-206,12,50,5,38,1
1622,388,2025-12-20,16,1,0,1,0.0,12784.0,0.1,799.0,1,Clothing,164,-199,12,51,5,3,1
1622,388,2025-12-27,17,1,1,2,0.0,13583.0,0.1,799.0,1,Clothing,164,-192,12,52,5,1,0
1622,388,2026-01-03,17,0,1,2,-1.0,13583.0,0.1,799.0,1,Clothing,164,-185,1,1,5,8,0
1622,388,2026-01-10,17,0,0,2,0.0,13583.0,0.09,799.0,1,Clothing,164,-178,1,2,5,15,0
1622,388,2026-01-17,17,0,0,1,0.0,13583.0,0.09,799.0,1,Clothing,164,-171,1,3,5,22,0
1622,388,2026-01-24,17,0,0,1,0.0,13583.0,0.09,799.0,1,Clothing,164,-164,1,4,5,29,0
1622,388,2026-01-31,17,0,0,0,0.0,13583.0,0.08,799.0,1,Clothing,164,-157,1,5,5,36,0
1622,388,2026-02-07,17,0,0,0,0.0,13583.0,0.08,799.0,1,Clothing,164,-150,2,6,5,43,0
1622,388,2026-02-14,17,0,0,0,0.0,13583.0,0.08,799.0,1,Clothing,164,-143,2,7,5,50,0
1622,388,2026-02-21,17,0,0,0,0.0,13583.0,0.08,799.0,1,Clothing,164,-136,2,8,5,57,0
1622,388,2026-02-28,17,0,0,0,0.0,13583.0,0.07,799.0,1,Clothing,164,-129,2,9,5,64,0
1622,388,2026-03-07,17,0,0,0,0.0,13583.0,0.07,799.0,1,Clothing,164,-122,3,10,5,71,3
1622,388,2026-03-14,20,3,0,3,0.0,15980.0,0.08,799.0,1,Clothing,164,-115,3,11,5,2,0
1622,388,2026-03-21,20,0,3,3,-1.0,15980.0,0.08,799.0,1,Clothing,164,-108,3,12,5,9,3
1622,388,2026-03-28,23,3,0,6,0.0,18377.0,0.09,799.0,1,Clothing,164,-101,3,13,5,3,0
1622,388,2026-04-04,23,0,3,6,-1.0,18377.0,0.09,799.0,1,Clothing,164,-94,4,14,5,10,1
1622,388,2026-04-11,24,1,0,7,0.0,19176.0,0.09,799.0,1,Clothing,164,-87,4,15,5,3,2
1622,388,2026-04-18,26,2,1,6,1.0,20774.0,0.09,799.0,1,Clothing,164,-80,4,16,5,0,0
1622,388,2026-04-25,26,2,0,3,0.0,20774.0,0.09,799.0,1,Clothing,164,-73,4,17,5,7,0
1622,388,2026-05-02,26,0,2,3,-1.0,20774.0,0.09,799.0,1,Clothing,164,-66,5,18,5,14,5
1622,388,2026-05-09,31,5,0,7,0.0,24769.0,0.1,799.0,1,Clothing,164,-59,5,19,5,5,0
1622,388,2026-05-16,31,0,5,7,-1.0,24769.0,0.1,799.0,1,Clothing,164,-52,5,20,5,12,1
2306,334,2025-07-12,5,5,0,5,0.0,3000.0,5.0,600.0,13,Mobiles & Accessories,167,-360,7,28,5,0,0
2306,334,2025-07-19,5,5,0,5,0.0,3000.0,0.62,600.0,13,Mobiles & Accessories,167,-353,7,29,5,7,0
2306,334,2025-07-26,5,0,5,5,-1.0,3000.0,0.33,600.0,13,Mobiles & Accessories,167,-346,7,30,5,14,0
2306,334,2025-08-02,5,0,0,5,0.0,3000.0,0.23,600.0,13,Mobiles & Accessories,167,-339,8,31,5,21,3
2306,334,2025-08-09,8,3,0,8,0.0,4800.0,0.28,600.0,13,Mobiles & Accessories,167,-332,8,32,5,0,0
2306,334,2025-08-16,8,3,0,3,0.0,4800.0,0.22,600.0,13,Mobiles & Accessories,167,-325,8,33,5,7,0
2306,334,2025-08-23,8,0,3,3,-1.0,4800.0,0.19,600.0,13,Mobiles & Accessories,167,-318,8,34,5,14,5
2306,334,2025-08-30,13,5,0,8,0.0,7800.0,0.26,600.0,13,Mobiles & Accessories,167,-311,8,35,5,4,0
2306,334,2025-09-06,13,0,5,8,-1.0,7800.0,0.23,600.0,13,Mobiles & Accessories,167,-304,9,36,5,11,3
2306,334,2025-09-13,16,3,0,8,0.0,9600.0,0.25,600.0,13,Mobiles & Accessories,167,-297,9,37,5,6,2
2306,334,2025-09-20,18,2,3,10,-0.333,10800.0,0.25,600.0,13,Mobiles & Accessories,167,-290,9,38,5,3,0
2306,334,2025-09-27,18,0,2,5,-1.0,10800.0,0.23,600.0,13,Mobiles & Accessories,167,-283,9,39,5,10,0
2306,334,2025-10-04,18,0,0,5,0.0,10800.0,0.21,600.0,13,Mobiles & Accessories,167,-276,10,40,5,17,0
2306,334,2025-10-11,18,0,0,2,0.0,10800.0,0.2,600.0,13,Mobiles & Accessories,167,-269,10,41,5,24,7
2306,334,2025-10-18,25,7,0,7,0.0,15000.0,0.25,600.0,13,Mobiles & Accessories,167,-262,10,42,5,0,0
2306,334,2025-10-25,25,4,3,7,0.333,15000.0,0.24,600.0,13,Mobiles & Accessories,167,-255,10,43,5,7,0
2306,334,2025-11-01,25,0,4,7,-1.0,15000.0,0.22,600.0,13,Mobiles & Accessories,167,-248,11,44,5,14,4
2306,334,2025-11-08,29,4,0,11,0.0,17400.0,0.24,600.0,13,Mobiles & Accessories,167,-241,11,45,5,3,0
2306,334,2025-11-15,29,0,4,8,-1.0,17400.0,0.23,600.0,13,Mobiles & Accessories,167,-234,11,46,5,10,2
2306,334,2025-11-22,31,2,0,6,0.0,18600.0,0.23,600.0,13,Mobiles & Accessories,167,-227,11,47,5,5,0
2306,334,2025-11-29,31,0,2,6,-1.0,18600.0,0.22,600.0,13,Mobiles & Accessories,167,-220,11,48,5,12,0
2306,334,2025-12-06,31,0,0,2,0.0,18600.0,0.21,600.0,13,Mobiles & Accessories,167,-213,12,49,5,19,0
2306,334,2025-12-13,31,0,0,2,0.0,18600.0,0.2,600.0,13,Mobiles & Accessories,167,-206,12,50,5,26,1
2306,334,2025-12-20,32,1,0,1,0.0,19200.0,0.2,600.0,13,Mobiles & Accessories,167,-199,12,51,5,1,2
2306,334,2025-12-27,34,2,1,3,1.0,20400.0,0.2,600.0,13,Mobiles & Accessories,167,-192,12,52,5,1,0
2306,334,2026-01-03,34,0,2,3,-1.0,20400.0,0.19,600.0,13,Mobiles & Accessories,167,-185,1,1,5,8,0
2306,334,2026-01-10,34,0,0,3,0.0,20400.0,0.19,600.0,13,Mobiles & Accessories,167,-178,1,2,5,15,3
2306,334,2026-01-17,37,3,0,6,0.0,22200.0,0.19,600.0,13,Mobiles & Accessories,167,-171,1,3,5,6,0
2306,334,2026-01-24,37,0,3,5,-1.0,22200.0,0.19,600.0,13,Mobiles & Accessories,167,-164,1,4,5,13,0
2306,334,2026-01-31,37,0,0,3,0.0,22200.0,0.18,600.0,13,Mobiles & Accessories,167,-157,1,5,5,20,0
2306,334,2026-02-07,37,0,0,3,0.0,22200.0,0.18,600.0,13,Mobiles & Accessories,167,-150,2,6,5,27,0
2306,334,2026-02-14,37,0,0,0,0.0,22200.0,0.17,600.0,13,Mobiles & Accessories,167,-143,2,7,5,34,8
2306,334,2026-02-21,45,8,0,8,0.0,27000.0,0.2,600.0,13,Mobiles & Accessories,167,-136,2,8,5,1,1
2306,334,2026-02-28,46,1,8,9,-0.875,27600.0,0.2,600.0,13,Mobiles & Accessories,167,-129,2,9,5,5,0
2306,334,2026-03-07,46,0,1,9,-1.0,27600.0,0.19,600.0,13,Mobiles & Accessories,167,-122,3,10,5,12,0
2306,334,2026-03-14,46,0,0,9,0.0,27600.0,0.19,600.0,13,Mobiles & Accessories,167,-115,3,11,5,19,0
2306,334,2026-03-21,46,0,0,6,0.0,27600.0,0.18,600.0,13,Mobiles & Accessories,167,-108,3,12,5,26,0
2306,334,2026-03-28,46,0,0,0,0.0,27600.0,0.18,600.0,13,Mobiles & Accessories,167,-101,3,13,5,33,0
2306,334,2026-04-04,46,0,0,0,0.0,27600.0,0.17,600.0,13,Mobiles & Accessories,167,-94,4,14,5,40,0
2306,334,2026-04-11,46,0,0,0,0.0,27600.0,0.17,600.0,13,Mobiles & Accessories,167,-87,4,15,5,47,0
2306,334,2026-04-18,46,0,0,0,0.0,27600.0,0.16,600.0,13,Mobiles & Accessories,167,-80,4,16,5,54,5
2306,334,2026-04-25,51,5,0,5,0.0,30600.0,0.18,600.0,13,Mobiles & Accessories,167,-73,4,17,5,0,1
2306,334,2026-05-02,52,6,0,6,0.0,31200.0,0.18,600.0,13,Mobiles & Accessories,167,-66,5,18,5,4,0
2306,334,2026-05-09,52,0,6,6,-1.0,31200.0,0.17,600.0,13,Mobiles & Accessories,167,-59,5,19,5,11,0
2306,334,2026-05-16,52,0,0,6,0.0,31200.0,0.17,600.0,13,Mobiles & Accessories,167,-52,5,20,5,18,0
2306,334,2026-05-23,52,0,0,6,0.0,31200.0,0.16,600.0,13,Mobiles & Accessories,167,-45,5,21,5,25,0
2306,334,2026-05-30,52,0,0,0,0.0,31200.0,0.16,600.0,13,Mobiles & Accessories,167,-38,5,22,5,32,0
2306,334,2026-06-06,52,0,0,0,0.0,31200.0,0.16,600.0,13,Mobiles & Accessories,167,-31,6,23,5,39,0
2306,334,2026-06-13,52,0,0,0,0.0,31200.0,0.15,600.0,13,Mobiles & Accessories,167,-24,6,24,5,46,3
2306,334,2026-06-20,55,3,0,3,0.0,33000.0,0.16,600.0,13,Mobiles & Accessories,167,-17,6,25,5,2,8
2548,45,2025-07-12,4,4,0,4,0.0,19156.0,4.0,4789.0,14,Jewellery,149,-360,7,28,5,0,0
2548,45,2025-07-19,4,4,0,4,0.0,19156.0,0.5,4789.0,14,Jewellery,149,-353,7,29,5,7,0
2548,45,2025-07-26,4,0,4,4,-1.0,19156.0,0.27,4789.0,14,Jewellery,149,-346,7,30,5,14,4
2548,45,2025-08-02,8,4,0,8,0.0,38312.0,0.36,4789.0,14,Jewellery,149,-339,8,31,5,0,0
2548,45,2025-08-09,8,4,0,8,0.0,38312.0,0.28,4789.0,14,Jewellery,149,-332,8,32,5,7,2
2548,45,2025-08-16,10,2,4,6,-0.5,47890.0,0.28,4789.0,14,Jewellery,149,-325,8,33,5,1,0
2548,45,2025-08-23,10,0,2,6,-1.0,47890.0,0.23,4789.0,14,Jewellery,149,-318,8,34,5,8,0
2548,45,2025-08-30,10,0,0,6,0.0,47890.0,0.2,4789.0,14,Jewellery,149,-311,8,35,5,15,4
2548,45,2025-09-06,14,4,0,6,0.0,67046.0,0.25,4789.0,14,Jewellery,149,-304,9,36,5,4,0
2548,45,2025-09-13,14,0,4,6,-1.0,67046.0,0.22,4789.0,14,Jewellery,149,-297,9,37,5,11,0
2548,45,2025-09-20,14,0,0,4,0.0,67046.0,0.2,4789.0,14,Jewellery,149,-290,9,38,5,18,1
2548,45,2025-09-27,15,1,0,5,0.0,71835.0,0.19,4789.0,14,Jewellery,149,-283,9,39,5,6,0
2548,45,2025-10-04,15,0,1,1,-1.0,71835.0,0.18,4789.0,14,Jewellery,149,-276,10,40,5,13,0
2548,45,2025-10-11,15,0,0,1,0.0,71835.0,0.16,4789.0,14,Jewellery,149,-269,10,41,5,20,0
2548,45,2025-10-18,15,0,0,1,0.0,71835.0,0.15,4789.0,14,Jewellery,149,-262,10,42,5,27,0
2548,45,2025-10-25,15,0,0,0,0.0,71835.0,0.14,4789.0,14,Jewellery,149,-255,10,43,5,34,0
2548,45,2025-11-01,15,0,0,0,0.0,71835.0,0.13,4789.0,14,Jewellery,149,-248,11,44,5,41,0
2548,45,2025-11-08,15,0,0,0,0.0,71835.0,0.12,4789.0,14,Jewellery,149,-241,11,45,5,48,0
2548,45,2025-11-15,15,0,0,0,0.0,71835.0,0.12,4789.0,14,Jewellery,149,-234,11,46,5,55,4
2548,45,2025-11-22,19,4,0,4,0.0,90991.0,0.14,4789.0,14,Jewellery,149,-227,11,47,5,0,0
2548,45,2025-11-29,19,4,0,4,0.0,90991.0,0.13,4789.0,14,Jewellery,149,-220,11,48,5,7,0
2548,45,2025-12-06,19,0,4,4,-1.0,90991.0,0.13,4789.0,14,Jewellery,149,-213,12,49,5,14,0
2548,45,2025-12-13,19,0,0,4,0.0,90991.0,0.12,4789.0,14,Jewellery,149,-206,12,50,5,21,0
2548,45,2025-12-20,19,0,0,4,0.0,90991.0,0.12,4789.0,14,Jewellery,149,-199,12,51,5,28,0
2548,45,2025-12-27,19,0,0,0,0.0,90991.0,0.11,4789.0,14,Jewellery,149,-192,12,52,5,35,0
2548,45,2026-01-03,19,0,0,0,0.0,90991.0,0.11,4789.0,14,Jewellery,149,-185,1,1,5,42,1
2548,45,2026-01-10,20,1,0,1,0.0,95780.0,0.11,4789.0,14,Jewellery,149,-178,1,2,5,3,0
2548,45,2026-01-17,20,0,1,1,-1.0,95780.0,0.11,4789.0,14,Jewellery,149,-171,1,3,5,10,0
2548,45,2026-01-24,20,0,0,1,0.0,95780.0,0.1,4789.0,14,Jewellery,149,-164,1,4,5,17,0
2548,45,2026-01-31,20,0,0,1,0.0,95780.0,0.1,4789.0,14,Jewellery,149,-157,1,5,5,24,0
2548,45,2026-02-07,20,0,0,0,0.0,95780.0,0.09,4789.0,14,Jewellery,149,-150,2,6,5,31,0
2548,45,2026-02-14,20,0,0,0,0.0,95780.0,0.09,4789.0,14,Jewellery,149,-143,2,7,5,38,0
2548,45,2026-02-21,20,0,0,0,0.0,95780.0,0.09,4789.0,14,Jewellery,149,-136,2,8,5,45,0
2548,45,2026-02-28,20,0,0,0,0.0,95780.0,0.09,4789.0,14,Jewellery,149,-129,2,9,5,52,0
2548,45,2026-03-07,20,0,0,0,0.0,95780.0,0.08,4789.0,14,Jewellery,149,-122,3,10,5,59,0
2548,45,2026-03-14,20,0,0,0,0.0,95780.0,0.08,4789.0,14,Jewellery,149,-115,3,11,5,66,0
2548,45,2026-03-21,20,0,0,0,0.0,95780.0,0.08,4789.0,14,Jewellery,149,-108,3,12,5,73,0
2548,45,2026-03-28,20,0,0,0,0.0,95780.0,0.08,4789.0,14,Jewellery,149,-101,3,13,5,80,0
2548,45,2026-04-04,20,0,0,0,0.0,95780.0,0.07,4789.0,14,Jewellery,149,-94,4,14,5,87,3
2548,45,2026-04-11,23,3,0,3,0.0,110147.0,0.08,4789.0,14,Jewellery,149,-87,4,15,5,3,0
2548,45,2026-04-18,23,0,3,3,-1.0,110147.0,0.08,4789.0,14,Jewellery,149,-80,4,16,5,10,5
2548,45,2026-04-25,28,5,0,8,0.0,134092.0,0.1,4789.0,14,Jewellery,149,-73,4,17,5,5,0
2548,45,2026-05-02,28,0,5,8,-1.0,134092.0,0.09,4789.0,14,Jewellery,149,-66,5,18,5,12,2
644,45,2025-07-12,4,4,0,4,0.0,8400.0,4.0,2100.0,1,Clothing,104,-360,7,28,5,0,0
644,45,2025-07-19,4,4,0,4,0.0,8400.0,0.5,2100.0,1,Clothing,104,-353,7,29,5,7,0
644,45,2025-07-26,4,0,4,4,-1.0,8400.0,0.27,2100.0,1,Clothing,104,-346,7,30,5,14,0
644,45,2025-08-02,4,0,0,4,0.0,8400.0,0.18,2100.0,1,Clothing,104,-339,8,31,5,21,0
644,45,2025-08-09,4,0,0,4,0.0,8400.0,0.14,2100.0,1,Clothing,104,-332,8,32,5,28,0
644,45,2025-08-16,4,0,0,0,0.0,8400.0,0.11,2100.0,1,Clothing,104,-325,8,33,5,35,0
644,45,2025-08-23,4,0,0,0,0.0,8400.0,0.09,2100.0,1,Clothing,104,-318,8,34,5,42,3
644,45,2025-08-30,7,3,0,3,0.0,14700.0,0.14,2100.0,1,Clothing,104,-311,8,35,5,4,0
644,45,2025-09-06,7,0,3,3,-1.0,14700.0,0.12,2100.0,1,Clothing,104,-304,9,36,5,11,0
644,45,2025-09-13,7,0,0,3,0.0,14700.0,0.11,2100.0,1,Clothing,104,-297,9,37,5,18,0
644,45,2025-09-20,7,0,0,3,0.0,14700.0,0.1,2100.0,1,Clothing,104,-290,9,38,5,25,0
644,45,2025-09-27,7,0,0,0,0.0,14700.0,0.09,2100.0,1,Clothing,104,-283,9,39,5,32,0
644,45,2025-10-04,7,0,0,0,0.0,14700.0,0.08,2100.0,1,Clothing,104,-276,10,40,5,39,0
644,45,2025-10-11,7,0,0,0,0.0,14700.0,0.08,2100.0,1,Clothing,104,-269,10,41,5,46,0
